timetweet,isitweet,favcount,retwcount,id,name
2022-03-27 15:50:51,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508109303529443329,ditowisnumurti
2022-03-27 15:49:26,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508108947131351040,reckysyah
2022-03-27 15:46:54,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508108308929949698,my_riu
2022-03-27 15:46:40,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508108250340020228,dinndasaurus
2022-03-27 15:45:27,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508107942205161474,blazkswan
2022-03-27 15:44:20,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508107660922880000,B_AG11
2022-03-27 15:44:10,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508107618711400453,prerichwoman
2022-03-27 15:44:03,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508107589082824709,cracklingclack
2022-03-27 15:40:56,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508106807490736128,lonelyy52whale
2022-03-27 15:40:55,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508106801610657792,lndomiegoreng_
2022-03-27 15:40:21,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508106659314372610,rujii
2022-03-27 15:34:56,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508105294945337348,jicha90
2022-03-27 15:34:16,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508105129970778118,ranggainthezone
2022-03-27 15:31:33,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508104443480649731,rmfdimasd
2022-03-27 15:30:29,"b'\xe2\x80\x9cDengan adanya UU, rakyat memiliki perlindungan yg sah utk memenuhi kebutuhan &amp; kepentingan mereka. Kemudian terkait RUU Tindak Pidana Kekerasan Seksual (TPKS), .\xe2\x80\x9d \xe2\x80\x93Puan Maharani https://t.co/HDjbKZAnTO'",0,0,1508104174873214977,Mirahh93
2022-03-27 15:29:33,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508103942575583239,vivilyren
2022-03-27 15:28:26,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508103658390843394,1Dxoxo8
2022-03-27 15:28:10,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508103592313425924,mininra
2022-03-27 15:27:32,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508103435438403587,rotirasasbubuu
2022-03-27 15:26:04,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508103062778392580,mas_zaini
2022-03-27 15:24:25,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508102647861354498,chonky_furball
2022-03-27 15:23:45,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508102480412155904,noventya2
2022-03-27 15:22:52,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508102257878859777,imduna
2022-03-27 15:21:20,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508101875580944384,olyyyyyyyyyyyy
2022-03-27 15:21:03,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508101801567920129,ceumona
2022-03-27 15:20:13,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508101591798202374,Rmiizuu
2022-03-27 15:17:34,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508100924803203072,Rza_Sych
2022-03-27 15:17:12,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508100834449522692,cktobing
2022-03-27 15:16:10,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508100572435472385,dekmingi
2022-03-27 15:15:41,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508100451752820736,luarbiasawow
2022-03-27 15:15:26,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508100387156668419,rozenifrost
2022-03-27 15:14:41,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508100199926808582,akibaryou
2022-03-27 15:13:58,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508100017764319234,matcenzie
2022-03-27 15:13:01,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508099782304481281,devimastiarr
2022-03-27 15:11:47,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508099471141654529,balancegaem
2022-03-27 15:10:43,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508099202693300228,akukevinloh
2022-03-27 15:10:26,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508099130521894913,uniscunis
2022-03-27 15:10:07,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508099052449062923,itsmejune_
2022-03-27 15:08:53,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508098741189763074,justariskathing
2022-03-27 15:08:28,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508098637397516290,gitarlistrik
2022-03-27 15:08:16,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508098586839425029,ridhos_pasop
2022-03-27 15:08:04,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508098535572803584,bento_31
2022-03-27 15:05:15,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508097826202714112,wagesyahputra
2022-03-27 15:03:42,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508097435888865283,cocayine95
2022-03-27 15:03:00,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508097257966501891,tigapuluh95
2022-03-27 15:02:26,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508097116698161153,abismarabi
2022-03-27 15:01:39,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508096918106566665,nvrttegypt
2022-03-27 15:00:04,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508096519815438340,catchoize
2022-03-27 14:59:11,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508096297567657985,ilikemyselfandu
2022-03-27 14:58:38,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508096161986465798,darkmode0098
2022-03-27 14:57:56,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508095983103578117,dikaaaaax
2022-03-27 14:57:33,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508095890031996930,Linda_KDewi
2022-03-27 14:56:42,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508095676064104449,urfavnightmare_
2022-03-27 14:55:48,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508095445926834177,p0werp0intt
2022-03-27 14:55:32,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508095379115372544,koeeesss
2022-03-27 14:55:06,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508095271414435843,AOji58839369
2022-03-27 14:55:05,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508095267026874370,juyyyya
2022-03-27 14:54:39,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508095158859943943,rnldvrnd
2022-03-27 14:54:09,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508095031340855300,sjaerryblossom
2022-03-27 14:53:49,b'RT @eagle_awards: Masih banyak ditemui kasus-kasus pelecehan &amp; kekerasan seksual dalam industri film. Seperti apa penanganannya?\nIkuti disk\xe2\x80\xa6',0,4,1508094947454779397,aris96susanto
2022-03-27 14:52:55,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508094720266108932,satsuyurami
2022-03-27 14:52:10,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508094534689095689,rietveldkz
2022-03-27 14:51:04,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508094256312856576,bimantaraadji
2022-03-27 14:51:03,"b'Ada orng yang jadi korban kekerasan seksual yang disalahin malah pakaian korbannya,\nLah emang kontrol idup orng ada dikita.\nItumah emang dasar pelakunya aja.'",0,0,1508094250860220416,ibnuhq1
2022-03-27 14:50:53,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508094208665522179,sojujng
2022-03-27 14:48:26,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508093593537630210,MonicaAmeliana
2022-03-27 14:48:11,"b'\xe2\x80\x9cDengan adanya UU, rakyat memiliki perlindungan yg sah utk memenuhi kebutuhan &amp; kepentingan mereka. Kemudian terkait RUU Tindak Pidana Kekerasan Seksual (TPKS), .\xe2\x80\x9d \xe2\x80\x93Puan Maharani https://t.co/PIow94kSXF'",0,0,1508093532010999810,rizkyywaluy
2022-03-27 14:47:14,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508093290268176394,gandhawangi
2022-03-27 14:46:04,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508092997828710408,kreteklokal
2022-03-27 14:45:43,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508092909287260161,moizselle
2022-03-27 14:44:59,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508092727892017156,JoeLibertador
2022-03-27 14:43:55,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508092458525102080,eyEoFjusT
2022-03-27 14:43:31,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508092358159597570,revvslaw
2022-03-27 14:40:42,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508091646340395015,Ariaacityx
2022-03-27 14:38:20,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508091052603101188,Suddendecision
2022-03-27 14:36:47,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508090663417806848,classiqueenie
2022-03-27 14:34:15,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508090026780860419,AdamRedblackMi1
2022-03-27 14:34:12,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508090010645729280,clementinee666
2022-03-27 14:33:55,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508089939678089217,Ambarwtnr_
2022-03-27 14:33:07,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508089740066983940,Bagusdewata22
2022-03-27 14:32:48,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508089660467134465,serigalasepi
2022-03-27 14:31:33,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508089344510242822,kenapada
2022-03-27 14:29:43,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508088883900461056,KokoUshiko
2022-03-27 14:27:21,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508088288305098764,borderlin3e
2022-03-27 14:26:41,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508088119404335105,sheynaaaaaaaaa
2022-03-27 14:25:58,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508087940299165696,30thofaugust
2022-03-27 14:24:45,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508087635822395392,monsterfish19
2022-03-27 14:24:23,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508087540695584770,NataOline
2022-03-27 14:23:13,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508087248688132102,Yourryfin
2022-03-27 14:22:12,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508086992185491458,sofiana12_
2022-03-27 14:20:28,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508086557609103363,Ndreeeee_
2022-03-27 14:20:15,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508086503225782274,hannahpriscaHP
2022-03-27 14:20:03,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508086451145437185,zzhiyah
2022-03-27 14:19:45,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508086377497653249,btsweet_twt
2022-03-27 14:19:39,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508086348632059905,BomSuh
2022-03-27 14:19:20,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508086272081891328,cipley
2022-03-27 14:18:16,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508086000790437890,nonotherdan
2022-03-27 14:17:59,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508085932763004935,muh_4lfatih
2022-03-27 14:17:55,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508085915779956739,diawummbo
2022-03-27 14:17:02,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508085693842542593,Mpok_Hanum
2022-03-27 14:16:29,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508085553975029766,sukabubble
2022-03-27 14:16:17,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508085502867808256,alone_honja
2022-03-27 14:14:56,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508085163539853315,gudwumen
2022-03-27 14:14:53,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508085150181040131,Probosantoso
2022-03-27 14:14:13,b'bener2 deh indonesia darurat kekerasan seksual pada anak-anak. \nPada gila x ya anak2 kecil yg d jadiin korban Ya Allah..',0,0,1508084983508135939,Nfitria577Nur
2022-03-27 14:13:36,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508084828104957957,raianrizaru
2022-03-27 14:13:01,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508084681077829632,youngkeid
2022-03-27 14:11:34,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508084315917225985,Hazeskw
2022-03-27 14:11:15,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508084236267401218,smyycoex
2022-03-27 14:10:00,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508083923561365504,solo_ku
2022-03-27 14:07:10,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508083209992478726,dq8077
2022-03-27 14:07:06,b'RT @lyndaibrahim: Pak Ribut diributin. Pendidikan seksual di sekolah dilarang krn dgn bodohnya dikira ngajarin teknik hubungan seks.\n\nSalah\xe2\x80\xa6',0,1101,1508083190908731399,hufaizanaja
